10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0667,2.4711,2.8753,3.2795,3.6837,4.088,4.4922,4.8964,5.3006,5.7048
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.6639,2.0687,2.4735,2.8781,3.2827,3.6873,4.092,4.4966,4.9011,5.3057,5.7103
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0707,2.4759,2.8809,3.286,3.691,4.096,4.501,4.9059,5.3109,5.7159
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0728,2.4784,2.8838,3.2892,3.6946,4.1,4.5054,4.9108,5.3161,5.7215
9.369,7.859,7.3397,8.0541,8.9501,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.6688,2.0748,2.4808,2.8866,3.2924,3.6982,4.104,4.5098,4.9156,5.3214,5.7272
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0768,2.4832,2.8894,3.2956,3.7018,4.108,4.5142,4.9204,5.3266,5.7328
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0789,2.4857,2.8923,3.2989,3.7055,4.1121,4.5186,4.9252,5.3318,5.7384
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.6737,2.0809,2.4881,2.8951,3.3021,3.7091,4.1161,4.5231,4.9301,5.3371,5.7441
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5276,10.0,10.0,10.0,10.0,10.0,10.0,2.4906,2.898,3.3054,3.7128,4.1202,4.5275,4.9349,5.3423,5.7497
6.8777,5.7693,5.3881,5.9124,6.5702,7.5854,8.603,9.6638,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.9444,7.6285,1.677,2.085,2.493,2.9008,3.3086,3.7164,4.1242,4.532,4.9398,5.3476,5.7391
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0871,2.4955,2.9037,3.3119,3.7201,4.1283,4.5365,4.9447,5.3529,5.7611
9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,2.0891,2.4979,2.9066,3.3152,3.7238,4.1324,4.541,4.9496,5.3582,5.7667
