10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.4742,2.87,3.2658,3.6616,4.0575,4.4533,4.8491,5.2449,5.6407,6.0365
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0802,2.4766,2.8728,3.269,3.6652,4.0614,4.4576,4.8538,5.25,5.6462,6.0425
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0822,2.479,2.8756,3.2722,3.6688,4.0654,4.462,4.8586,5.2552,5.6518,6.0484
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.4814,2.8784,3.2754,3.6724,4.0694,4.4664,4.8634,5.2603,5.6573,6.0543
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.1592,2.0863,2.4839,2.8813,3.2786,3.676,4.0734,4.4708,4.8681,5.2655,5.6629,5.2272
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.4863,2.8841,3.2819,3.6796,4.0774,4.4751,4.8729,5.2707,5.6684,6.0662
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0904,2.4887,2.8869,3.2851,3.6832,4.0814,4.4795,4.8777,5.2758,5.674,6.0721
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0924,2.4912,2.8898,3.2883,3.6869,4.0854,4.484,4.8825,5.281,5.6796,6.0781
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.7674,8.9151,8.1662,7.4831,8.3351,10.0,10.0,10.0,10.0,10.0,2.4936,2.8926,3.2916,3.6905,4.0894,4.4884,4.8873,5.2862,5.6852,6.0841
10.0,10.0,9.7767,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.1393,6.7238,2.0966,2.4961,2.8955,3.2948,3.6941,4.0935,4.4928,4.8921,5.2914,5.6908,3.8372
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.4986,2.8983,3.2981,3.6978,4.0975,4.4972,4.8969,5.2967,5.6964,6.0961
