typology,curve,candidate_frame,window_start,window_end
t1-2,curve_30,12,9,15
t1-2,curve_30,13,10,16
t1-2,curve_31,11,8,14
t1-2,curve_31,12,9,15
t1-2,curve_31,13,10,16
t1-2,curve_32,11,8,14
t1-2,curve_32,12,9,15
t1-2,curve_32,13,10,16
t1-2,curve_33,11,8,14
t1-2,curve_33,12,9,15
t1-2,curve_33,13,10,16
t1-2,curve_34,11,8,14
t1-2,curve_34,12,9,15
t1-2,curve_34,13,10,16
t1-2,curve_35,10,7,13
t1-2,curve_35,11,8,14
t1-2,curve_35,12,9,15
t1-2,curve_35,13,10,16
t1-2,curve_36,11,8,14
t1-2,curve_36,12,9,15
t1-2,curve_36,13,10,16
t1-2,curve_37,11,8,14
t1-2,curve_37,12,9,15
t1-2,curve_37,13,10,16
t1-2,curve_38,11,8,14
t1-2,curve_38,12,9,15
t1-2,curve_38,13,10,16
t1-2,curve_39,11,8,14
t1-2,curve_39,12,9,15
t1-2,curve_39,13,10,16
t1-2,curve_40,10,7,13
t1-2,curve_40,11,8,14
t1-2,curve_40,12,9,15
t1-2,curve_40,13,10,16
t1-2,curve_41,11,8,14
t1-2,curve_41,12,9,15
t1-2,curve_41,13,10,16
t1-2,curve_42,11,8,14
t1-2,curve_42,12,9,15
t1-2,curve_42,13,10,16
t1-2,curve_43,11,8,14
t1-2,curve_43,12,9,15
t1-2,curve_43,13,10,16
t1-2,curve_44,11,8,14
t1-2,curve_44,12,9,15
t1-2,curve_44,13,10,16
t1-2,curve_45,11,8,14
t1-2,curve_45,12,9,15
t1-2,curve_45,13,10,16
t1-2,curve_46,11,8,14
t1-2,curve_46,12,9,15
t1-2,curve_46,13,10,16
t1-2,curve_47,11,8,14
t1-2,curve_47,12,9,15
t1-2,curve_47,13,10,16
t1-2,curve_48,11,8,14
t1-2,curve_48,12,9,15
t1-2,curve_48,13,10,16
t1-2,curve_49,11,8,14
t1-2,curve_49,12,9,15
t1-2,curve_49,13,10,16
t1-2,curve_50,10,7,13
t1-2,curve_50,11,8,14
t1-2,curve_50,12,9,15
t1-2,curve_50,13,10,16
t1-2,curve_51,11,8,14
t1-2,curve_51,12,9,15
t1-2,curve_51,13,10,16
t1-2,curve_52,11,8,14
t1-2,curve_52,12,9,15
t1-2,curve_52,13,10,16
t1-2,curve_53,11,8,14
t1-2,curve_53,12,9,15
t1-2,curve_53,13,10,16
t1-2,curve_54,11,8,14
t1-2,curve_54,12,9,15
t1-2,curve_54,13,10,16
t1-2,curve_55,11,8,14
t1-2,curve_55,12,9,15
t1-2,curve_55,13,10,16
t1-2,curve_56,11,8,14
t1-2,curve_56,12,9,15
t1-2,curve_56,13,10,16
t1-2,curve_57,11,8,14
t1-2,curve_57,12,9,15
t1-2,curve_57,13,10,16
t1-2,curve_58,11,8,14
t1-2,curve_58,12,9,15
t1-2,curve_58,13,10,16
t1-2,curve_59,11,8,14
t1-2,curve_59,12,9,15
t1-2,curve_59,13,10,16
t1-2,curve_60,11,8,14
t1-2,curve_60,12,9,15
t1-2,curve_60,13,10,16
t1-2,curve_61,11,8,14
t1-2,curve_61,12,9,15
t1-2,curve_61,13,10,16
t1-2,curve_62,11,8,14
t1-2,curve_62,12,9,15
t1-2,curve_62,13,10,16
t1-2,curve_63,11,8,14
t1-2,curve_63,12,9,15
t1-2,curve_63,13,10,16
t1-2,curve_64,12,9,15
t1-2,curve_64,13,10,16
t1-2,curve_65,11,8,14
t1-2,curve_65,12,9,15
t1-2,curve_65,13,10,16
t1-2,curve_66,11,8,14
t1-2,curve_66,12,9,15
t1-2,curve_66,13,10,16
t1-2,curve_67,10,7,13
t1-2,curve_67,11,8,14
t1-2,curve_67,12,9,15
t1-2,curve_67,13,10,16
t1-2,curve_68,11,8,14
t1-2,curve_68,12,9,15
t1-2,curve_68,13,10,16
t1-2,curve_69,11,8,14
t1-2,curve_69,12,9,15
t1-2,curve_69,13,10,16
t1-2,curve_70,11,8,14
t1-2,curve_70,12,9,15
t1-2,curve_70,13,10,16
t1-2,curve_71,11,8,14
t1-2,curve_71,12,9,15
t1-2,curve_71,13,10,16
t1-2,curve_72,11,8,14
t1-2,curve_72,12,9,15
t1-2,curve_72,13,10,16
t1-2,curve_73,11,8,14
t1-2,curve_73,12,9,15
t1-2,curve_73,13,10,16
t1-2,curve_74,11,8,14
t1-2,curve_74,12,9,15
t1-2,curve_74,13,10,16
t1-2,curve_75,11,8,14
t1-2,curve_75,12,9,15
t1-2,curve_75,13,10,16
t1-2,curve_76,11,8,14
t1-2,curve_76,12,9,15
t1-2,curve_76,13,10,16
t1-2,curve_77,10,7,13
t1-2,curve_77,11,8,14
t1-2,curve_77,12,9,15
t1-2,curve_77,13,10,16
t1-2,curve_78,11,8,14
t1-2,curve_78,12,9,15
t1-2,curve_78,13,10,16
t1-2,curve_79,11,8,14
t1-2,curve_79,12,9,15
t1-2,curve_79,13,10,16
t1-2,curve_80,11,8,14
t1-2,curve_80,12,9,15
t1-2,curve_80,13,10,16
t1-2,curve_81,11,8,14
t1-2,curve_81,12,9,15
t1-2,curve_81,13,10,16
t1-2,curve_82,11,8,14
t1-2,curve_82,12,9,15
t1-2,curve_82,13,10,16
t1-2,curve_83,11,8,14
t1-2,curve_83,12,9,15
t1-2,curve_83,13,10,16
t1-2,curve_84,11,8,14
t1-2,curve_84,12,9,15
t1-2,curve_84,13,10,16
t1-2,curve_85,11,8,14
t1-2,curve_85,12,9,15
t1-2,curve_85,13,10,16
t1-2,curve_86,12,9,15
t1-2,curve_86,13,10,16
t1-2,curve_86,14,11,17
t1-2,curve_87,11,8,14
t1-2,curve_87,12,9,15
t1-2,curve_87,13,10,16
t1-2,curve_88,11,8,14
t1-2,curve_88,12,9,15
t1-2,curve_88,13,10,16
t1-2,curve_89,11,8,14
t1-2,curve_89,12,9,15
t1-2,curve_89,13,10,16
t1-2,curve_90,11,8,14
t1-2,curve_90,12,9,15
t1-2,curve_90,13,10,16
t1-2,curve_91,11,8,14
t1-2,curve_91,12,9,15
t1-2,curve_91,13,10,16
t1-2,curve_92,11,8,14
t1-2,curve_92,12,9,15
t1-2,curve_92,13,10,16
t1-2,curve_93,11,8,14
t1-2,curve_93,12,9,15
t1-2,curve_93,13,10,16
t1-2,curve_94,11,8,14
t1-2,curve_94,12,9,15
t1-2,curve_94,13,10,16
t1-2,curve_95,11,8,14
t1-2,curve_95,12,9,15
t1-2,curve_95,13,10,16
t1-2,curve_96,11,8,14
t1-2,curve_96,12,9,15
t1-2,curve_96,13,10,16
t1-2,curve_97,11,8,14
t1-2,curve_97,12,9,15
t1-2,curve_97,13,10,16
t1-2,curve_98,11,8,14
t1-2,curve_98,12,9,15
t1-2,curve_98,13,10,16
t1-2,curve_99,11,8,14
t1-2,curve_99,12,9,15
t1-2,curve_99,13,10,16
