typology,curve,candidate_frame,window_start,window_end
t8-3,curve_69,13,10,16
t8-3,curve_69,14,11,17
t8-3,curve_70,11,8,14
t8-3,curve_70,12,9,15
t8-3,curve_71,12,9,15
t8-3,curve_71,13,10,16
t8-3,curve_71,14,11,17
t8-3,curve_72,14,11,17
t8-3,curve_72,15,12,18
t8-3,curve_73,14,11,17
t8-3,curve_73,15,12,18
t8-3,curve_74,13,10,16
t8-3,curve_74,14,11,17
t8-3,curve_75,12,9,15
t8-3,curve_75,13,10,16
t8-3,curve_76,14,11,17
t8-3,curve_76,15,12,18
t8-3,curve_77,13,10,16
t8-3,curve_77,14,11,17
t8-3,curve_78,13,10,16
t8-3,curve_78,14,11,17
t8-3,curve_79,12,9,15
t8-3,curve_79,13,10,16
t8-3,curve_80,12,9,15
t8-3,curve_80,13,10,16
t8-3,curve_81,13,10,16
t8-3,curve_81,14,11,17
t8-3,curve_81,15,12,18
t8-3,curve_82,12,9,15
t8-3,curve_82,13,10,16
t8-3,curve_83,11,8,14
t8-3,curve_83,12,9,15
t8-3,curve_83,13,10,16
t8-3,curve_84,15,12,18
t8-3,curve_85,13,10,16
t8-3,curve_85,14,11,17
t8-3,curve_86,11,8,14
t8-3,curve_86,12,9,15
t8-3,curve_86,13,10,16
t8-3,curve_87,12,9,15
t8-3,curve_87,13,10,16
t8-3,curve_88,12,9,15
t8-3,curve_88,13,10,16
t8-3,curve_88,14,11,17
t8-3,curve_89,11,8,14
t8-3,curve_89,12,9,15
t8-3,curve_89,13,10,16
t8-3,curve_90,13,10,16
t8-3,curve_90,14,11,17
t8-3,curve_91,12,9,15
t8-3,curve_91,13,10,16
t8-3,curve_92,11,8,14
t8-3,curve_92,12,9,15
t8-3,curve_92,13,10,16
t8-3,curve_93,12,9,15
t8-3,curve_93,13,10,16
t8-3,curve_94,11,8,14
t8-3,curve_94,12,9,15
t8-3,curve_94,13,10,16
t8-3,curve_95,12,9,15
t8-3,curve_95,13,10,16
t8-3,curve_96,12,9,15
t8-3,curve_96,13,10,16
t8-3,curve_97,12,9,15
t8-3,curve_97,13,10,16
t8-3,curve_98,14,11,17
t8-3,curve_98,15,12,18
t8-3,curve_99,11,8,14
t8-3,curve_99,12,9,15
t8-3,curve_99,13,10,16
