typology,curve,candidate_frame,window_start,window_end
t4-2,curve_51,11,8,14
t4-2,curve_51,12,9,15
t4-2,curve_52,10,7,13
t4-2,curve_52,11,8,14
t4-2,curve_52,12,9,15
t4-2,curve_53,11,8,14
t4-2,curve_53,12,9,15
t4-2,curve_54,11,8,14
t4-2,curve_54,12,9,15
t4-2,curve_55,11,8,14
t4-2,curve_55,12,9,15
t4-2,curve_55,13,10,16
t4-2,curve_55,14,11,17
t4-2,curve_55,15,12,18
t4-2,curve_56,11,8,14
t4-2,curve_56,12,9,15
t4-2,curve_57,10,7,13
t4-2,curve_57,11,8,14
t4-2,curve_57,12,9,15
t4-2,curve_58,11,8,14
t4-2,curve_58,12,9,15
t4-2,curve_58,13,10,16
t4-2,curve_59,11,8,14
t4-2,curve_59,12,9,15
t4-2,curve_59,13,10,16
t4-2,curve_60,10,7,13
t4-2,curve_60,11,8,14
t4-2,curve_60,12,9,15
t4-2,curve_61,10,7,13
t4-2,curve_61,11,8,14
t4-2,curve_61,12,9,15
t4-2,curve_62,11,8,14
t4-2,curve_62,12,9,15
t4-2,curve_62,13,10,16
t4-2,curve_63,10,7,13
t4-2,curve_63,11,8,14
t4-2,curve_63,12,9,15
t4-2,curve_64,10,7,13
t4-2,curve_64,11,8,14
t4-2,curve_64,12,9,15
t4-2,curve_65,11,8,14
t4-2,curve_65,12,9,15
t4-2,curve_66,10,7,13
t4-2,curve_66,11,8,14
t4-2,curve_66,12,9,15
t4-2,curve_67,11,8,14
t4-2,curve_67,12,9,15
t4-2,curve_68,10,7,13
t4-2,curve_68,11,8,14
t4-2,curve_68,12,9,15
t4-2,curve_68,13,10,16
t4-2,curve_69,11,8,14
t4-2,curve_69,12,9,15
t4-2,curve_70,10,7,13
t4-2,curve_70,11,8,14
t4-2,curve_70,12,9,15
t4-2,curve_71,10,7,13
t4-2,curve_71,11,8,14
t4-2,curve_71,12,9,15
t4-2,curve_72,10,7,13
t4-2,curve_72,11,8,14
t4-2,curve_72,12,9,15
t4-2,curve_72,13,10,16
t4-2,curve_72,14,11,17
t4-2,curve_72,15,12,18
t4-2,curve_73,10,7,13
t4-2,curve_73,11,8,14
t4-2,curve_73,12,9,15
t4-2,curve_74,11,8,14
t4-2,curve_74,12,9,15
t4-2,curve_74,13,10,16
t4-2,curve_75,11,8,14
t4-2,curve_75,12,9,15
t4-2,curve_76,10,7,13
t4-2,curve_76,11,8,14
t4-2,curve_76,12,9,15
t4-2,curve_77,11,8,14
t4-2,curve_77,12,9,15
t4-2,curve_77,13,10,16
t4-2,curve_77,14,11,17
t4-2,curve_78,10,7,13
t4-2,curve_78,11,8,14
t4-2,curve_78,12,9,15
t4-2,curve_79,11,8,14
t4-2,curve_79,12,9,15
t4-2,curve_80,11,8,14
t4-2,curve_80,12,9,15
t4-2,curve_81,10,7,13
t4-2,curve_81,11,8,14
t4-2,curve_81,12,9,15
t4-2,curve_82,10,7,13
t4-2,curve_82,11,8,14
t4-2,curve_82,12,9,15
t4-2,curve_83,10,7,13
t4-2,curve_83,11,8,14
t4-2,curve_83,12,9,15
t4-2,curve_84,11,8,14
t4-2,curve_84,12,9,15
t4-2,curve_85,11,8,14
t4-2,curve_85,12,9,15
t4-2,curve_85,13,10,16
t4-2,curve_86,10,7,13
t4-2,curve_86,11,8,14
t4-2,curve_86,12,9,15
t4-2,curve_87,11,8,14
t4-2,curve_87,12,9,15
t4-2,curve_88,10,7,13
t4-2,curve_88,11,8,14
t4-2,curve_88,12,9,15
t4-2,curve_89,10,7,13
t4-2,curve_89,11,8,14
t4-2,curve_89,12,9,15
t4-2,curve_90,10,7,13
t4-2,curve_90,11,8,14
t4-2,curve_90,12,9,15
t4-2,curve_91,11,8,14
t4-2,curve_91,12,9,15
t4-2,curve_92,11,8,14
t4-2,curve_92,12,9,15
t4-2,curve_92,13,10,16
t4-2,curve_93,11,8,14
t4-2,curve_93,12,9,15
t4-2,curve_93,13,10,16
t4-2,curve_94,10,7,13
t4-2,curve_94,11,8,14
t4-2,curve_94,12,9,15
t4-2,curve_94,13,10,16
t4-2,curve_95,11,8,14
t4-2,curve_95,12,9,15
t4-2,curve_95,13,10,16
t4-2,curve_96,10,7,13
t4-2,curve_96,11,8,14
t4-2,curve_96,12,9,15
t4-2,curve_97,11,8,14
t4-2,curve_97,12,9,15
t4-2,curve_97,13,10,16
t4-2,curve_98,11,8,14
t4-2,curve_98,12,9,15
t4-2,curve_99,10,7,13
t4-2,curve_99,11,8,14
t4-2,curve_99,12,9,15
