typology,curve,candidate_frame,window_start,window_end
b1,curve_96,15,12,18
b1,curve_96,16,13,19
b1,curve_96,17,14,20
b1,curve_96,18,15,21
b1,curve_96,19,16,22
b1,curve_96,20,17,23
b1,curve_97,22,19,25
b1,curve_97,23,20,26
b1,curve_97,24,21,27
b1,curve_98,14,11,17
b1,curve_98,15,12,18
b1,curve_98,16,13,19
b1,curve_98,17,14,20
b1,curve_98,18,15,21
b1,curve_98,19,16,22
b1,curve_98,20,17,23
b1,curve_99,18,15,21
b1,curve_99,19,16,22
b1,curve_99,20,17,23
b1,curve_99,21,18,24
b1,curve_99,22,19,25
b1,curve_99,23,20,26
b1,curve_99,24,21,27
b1,curve_99,25,22,28
