typology,curve,candidate_frame,window_start,window_end
t2-4,curve_65,12,9,15
t2-4,curve_66,11,8,14
t2-4,curve_66,12,9,15
t2-4,curve_66,13,10,16
t2-4,curve_67,12,9,15
t2-4,curve_67,13,10,16
t2-4,curve_67,14,11,17
t2-4,curve_68,11,8,14
t2-4,curve_68,12,9,15
t2-4,curve_69,11,8,14
t2-4,curve_69,12,9,15
t2-4,curve_70,11,8,14
t2-4,curve_70,12,9,15
t2-4,curve_71,12,9,15
t2-4,curve_71,13,10,16
t2-4,curve_72,11,8,14
t2-4,curve_72,12,9,15
t2-4,curve_73,12,9,15
t2-4,curve_73,13,10,16
t2-4,curve_73,14,11,17
t2-4,curve_74,11,8,14
t2-4,curve_74,12,9,15
t2-4,curve_75,11,8,14
t2-4,curve_75,12,9,15
t2-4,curve_75,13,10,16
t2-4,curve_76,11,8,14
t2-4,curve_76,12,9,15
t2-4,curve_77,11,8,14
t2-4,curve_77,12,9,15
t2-4,curve_77,13,10,16
t2-4,curve_78,11,8,14
t2-4,curve_78,12,9,15
t2-4,curve_78,13,10,16
t2-4,curve_79,12,9,15
t2-4,curve_79,13,10,16
t2-4,curve_80,11,8,14
t2-4,curve_80,12,9,15
t2-4,curve_81,12,9,15
t2-4,curve_81,13,10,16
t2-4,curve_82,11,8,14
t2-4,curve_82,12,9,15
t2-4,curve_82,13,10,16
t2-4,curve_83,11,8,14
t2-4,curve_83,12,9,15
t2-4,curve_83,13,10,16
t2-4,curve_84,11,8,14
t2-4,curve_84,12,9,15
t2-4,curve_85,11,8,14
t2-4,curve_85,12,9,15
t2-4,curve_86,11,8,14
t2-4,curve_86,12,9,15
t2-4,curve_87,12,9,15
t2-4,curve_87,13,10,16
t2-4,curve_88,11,8,14
t2-4,curve_88,12,9,15
t2-4,curve_88,13,10,16
t2-4,curve_89,12,9,15
t2-4,curve_89,13,10,16
t2-4,curve_90,11,8,14
t2-4,curve_90,12,9,15
t2-4,curve_91,11,8,14
t2-4,curve_91,12,9,15
t2-4,curve_92,11,8,14
t2-4,curve_92,12,9,15
t2-4,curve_93,11,8,14
t2-4,curve_93,12,9,15
t2-4,curve_93,13,10,16
t2-4,curve_94,12,9,15
t2-4,curve_94,13,10,16
t2-4,curve_95,11,8,14
t2-4,curve_95,12,9,15
t2-4,curve_96,11,8,14
t2-4,curve_96,12,9,15
t2-4,curve_97,12,9,15
t2-4,curve_97,13,10,16
t2-4,curve_98,11,8,14
t2-4,curve_98,12,9,15
t2-4,curve_98,13,10,16
t2-4,curve_99,11,8,14
t2-4,curve_99,12,9,15
