typology,curve,candidate_frame,window_start,window_end
t7-2,curve_57,12,9,15
t7-2,curve_57,13,10,16
t7-2,curve_58,11,8,14
t7-2,curve_58,12,9,15
t7-2,curve_59,11,8,14
t7-2,curve_59,12,9,15
t7-2,curve_59,13,10,16
t7-2,curve_60,10,7,13
t7-2,curve_60,11,8,14
t7-2,curve_60,12,9,15
t7-2,curve_60,13,10,16
t7-2,curve_61,11,8,14
t7-2,curve_61,12,9,15
t7-2,curve_61,13,10,16
t7-2,curve_61,14,11,17
t7-2,curve_62,11,8,14
t7-2,curve_62,12,9,15
t7-2,curve_62,13,10,16
t7-2,curve_62,14,11,17
t7-2,curve_63,11,8,14
t7-2,curve_63,12,9,15
t7-2,curve_63,13,10,16
t7-2,curve_64,11,8,14
t7-2,curve_64,12,9,15
t7-2,curve_64,13,10,16
t7-2,curve_65,12,9,15
t7-2,curve_65,13,10,16
t7-2,curve_66,11,8,14
t7-2,curve_66,12,9,15
t7-2,curve_66,13,10,16
t7-2,curve_67,11,8,14
t7-2,curve_67,12,9,15
t7-2,curve_67,13,10,16
t7-2,curve_68,12,9,15
t7-2,curve_68,13,10,16
t7-2,curve_68,14,11,17
t7-2,curve_69,12,9,15
t7-2,curve_69,13,10,16
t7-2,curve_70,11,8,14
t7-2,curve_70,12,9,15
t7-2,curve_70,13,10,16
t7-2,curve_70,14,11,17
t7-2,curve_71,11,8,14
t7-2,curve_71,12,9,15
t7-2,curve_71,13,10,16
t7-2,curve_72,11,8,14
t7-2,curve_72,12,9,15
t7-2,curve_72,13,10,16
t7-2,curve_72,14,11,17
t7-2,curve_73,11,8,14
t7-2,curve_73,12,9,15
t7-2,curve_73,13,10,16
t7-2,curve_74,12,9,15
t7-2,curve_74,13,10,16
t7-2,curve_74,14,11,17
t7-2,curve_75,12,9,15
t7-2,curve_75,13,10,16
t7-2,curve_75,14,11,17
t7-2,curve_76,12,9,15
t7-2,curve_76,13,10,16
t7-2,curve_76,14,11,17
t7-2,curve_77,11,8,14
t7-2,curve_77,12,9,15
t7-2,curve_77,13,10,16
t7-2,curve_78,11,8,14
t7-2,curve_78,12,9,15
t7-2,curve_78,13,10,16
t7-2,curve_78,14,11,17
t7-2,curve_79,11,8,14
t7-2,curve_79,12,9,15
t7-2,curve_79,13,10,16
t7-2,curve_80,11,8,14
t7-2,curve_80,12,9,15
t7-2,curve_80,13,10,16
t7-2,curve_80,14,11,17
t7-2,curve_81,11,8,14
t7-2,curve_81,12,9,15
t7-2,curve_81,13,10,16
t7-2,curve_82,11,8,14
t7-2,curve_82,12,9,15
t7-2,curve_82,13,10,16
t7-2,curve_82,14,11,17
t7-2,curve_83,11,8,14
t7-2,curve_83,12,9,15
t7-2,curve_83,13,10,16
t7-2,curve_83,14,11,17
t7-2,curve_84,12,9,15
t7-2,curve_84,13,10,16
t7-2,curve_84,14,11,17
t7-2,curve_85,11,8,14
t7-2,curve_85,12,9,15
t7-2,curve_85,13,10,16
t7-2,curve_86,12,9,15
t7-2,curve_86,13,10,16
t7-2,curve_86,14,11,17
t7-2,curve_87,11,8,14
t7-2,curve_87,12,9,15
t7-2,curve_87,13,10,16
t7-2,curve_87,14,11,17
t7-2,curve_88,12,9,15
t7-2,curve_88,13,10,16
t7-2,curve_88,14,11,17
t7-2,curve_89,11,8,14
t7-2,curve_89,12,9,15
t7-2,curve_89,13,10,16
t7-2,curve_90,11,8,14
t7-2,curve_90,12,9,15
t7-2,curve_90,13,10,16
t7-2,curve_91,11,8,14
t7-2,curve_91,12,9,15
t7-2,curve_91,13,10,16
t7-2,curve_91,14,11,17
t7-2,curve_92,11,8,14
t7-2,curve_92,12,9,15
t7-2,curve_92,13,10,16
t7-2,curve_92,14,11,17
t7-2,curve_92,15,12,18
t7-2,curve_93,11,8,14
t7-2,curve_93,12,9,15
t7-2,curve_93,13,10,16
t7-2,curve_93,14,11,17
t7-2,curve_94,11,8,14
t7-2,curve_94,12,9,15
t7-2,curve_95,11,8,14
t7-2,curve_95,12,9,15
t7-2,curve_95,13,10,16
t7-2,curve_95,14,11,17
t7-2,curve_96,11,8,14
t7-2,curve_96,12,9,15
t7-2,curve_96,13,10,16
t7-2,curve_96,14,11,17
t7-2,curve_97,11,8,14
t7-2,curve_97,12,9,15
t7-2,curve_97,13,10,16
t7-2,curve_97,14,11,17
t7-2,curve_98,11,8,14
t7-2,curve_98,12,9,15
t7-2,curve_98,13,10,16
t7-2,curve_99,11,8,14
t7-2,curve_99,12,9,15
t7-2,curve_99,13,10,16
t7-2,curve_99,14,11,17
t7-2,curve_99,15,12,18
