10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7294,1.1875,1.6436,2.0994,2.5549,3.0103,3.4657,3.9212,4.3766,4.832,5.2874,5.7428
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7301,1.1886,1.6452,2.1014,2.5574,3.0133,3.4691,3.925,4.3809,4.8367,5.2926,5.7484
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7308,1.1898,1.6468,2.1035,2.5599,3.0162,3.4725,3.9288,4.3851,4.8415,5.2978,5.7541
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7315,1.1909,1.6484,2.1055,2.5624,3.0192,3.4759,3.9327,4.3894,4.8462,5.3029,5.7597
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7322,1.1921,1.65,2.1076,2.5649,3.0221,3.4793,3.9365,4.3937,4.8509,5.3081,5.7653
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.733,1.1933,1.6516,2.1097,2.5674,3.0251,3.4828,3.9404,4.3981,4.8557,5.3134,5.771
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7337,1.1945,1.6533,2.1118,2.5699,3.0281,3.4862,3.9443,4.4024,4.8605,5.3186,5.7767
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7344,1.1956,1.6549,2.1138,2.5725,3.0311,3.4896,3.9482,4.4067,4.8653,5.3238,5.7824
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7351,1.1968,1.6565,2.1159,2.575,3.034,3.493,3.9521,4.4111,4.8701,5.3291,5.7881
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7358,1.198,1.6582,2.118,2.5775,3.037,3.4965,3.9559,4.4154,4.8749,5.3343,5.7938
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7366,1.1992,1.6598,2.1201,2.5801,3.04,3.4999,3.9599,4.4198,4.8797,5.3396,5.7995
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7373,1.2004,1.6614,2.1222,2.5826,3.043,3.5034,3.9638,4.4241,4.8845,5.3448,5.8052
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.738,1.2015,1.6631,2.1243,2.5852,3.046,3.5069,3.9677,4.4285,4.8893,5.3501,5.8109
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7388,1.2027,1.6647,2.1264,2.5877,3.049,3.5103,3.9716,4.4329,4.8942,5.3554,5.8167
