10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1972,0.6508,1.0784,1.5012,1.922,2.3418,2.7615,3.181,3.6005,4.02,4.4394,4.8589,5.2784,5.6979
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1974,0.6514,1.0795,1.5026,1.9239,2.3441,2.7642,3.1841,3.604,4.0239,4.4438,4.8637,5.2835,5.7034
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1975,0.6521,1.0805,1.5041,1.9258,2.3464,2.7669,3.1872,3.6075,4.0278,4.4481,4.8684,5.2887,5.709
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1977,0.6527,1.0816,1.5056,1.9277,2.3487,2.7696,3.1903,3.6111,4.0318,4.4525,4.8732,5.2939,5.7146
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1979,0.6533,1.0827,1.507,1.9296,2.351,2.7723,3.1935,3.6146,4.0357,4.4569,4.878,5.2991,5.7202
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1981,0.654,1.0837,1.5085,1.9315,2.3533,2.775,3.1966,3.6182,4.0397,4.4612,4.8828,5.3043,5.7258
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1983,0.6546,1.0848,1.51,1.9334,2.3556,2.7778,3.1997,3.6217,4.0437,4.4656,4.8876,5.3095,5.7315
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1985,0.6553,1.0859,1.5115,1.9353,2.3579,2.7805,3.2029,3.6253,4.0476,4.47,4.8924,5.3147,5.7371
10.0,10.0,0.871,1.4543,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1987,0.6559,1.0869,1.513,1.9372,2.3603,2.7832,3.206,3.6289,4.0516,4.4744,4.8972,5.32,5.08
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1989,0.6566,1.088,1.5145,1.9391,2.3626,2.786,3.2092,3.6324,4.0556,4.4788,4.902,5.3252,5.7484
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1991,0.6572,1.0891,1.516,1.941,2.3649,2.7887,3.2124,3.636,4.0596,4.4832,4.9069,5.3305,5.7541
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1993,0.6578,1.0902,1.5175,1.9429,2.3673,2.7915,3.2155,3.6396,4.0636,4.4877,4.9117,5.3357,5.7598
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1995,0.6585,1.0912,1.519,1.9448,2.3696,2.7942,3.2187,3.6432,4.0677,4.4921,4.9166,5.341,5.7655
10.0,0.4782,0.6655,1.1112,1.7896,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1997,0.6592,1.0923,1.5205,1.9468,2.3719,2.797,3.2219,3.6468,4.0717,4.4966,4.9214,5.3463,3.8816
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1999,0.6598,1.0934,1.522,1.9487,2.3743,2.7998,3.2251,3.6504,4.0757,4.501,4.9263,5.3516,5.7769
