10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.8854,2.3798,2.874,3.3682,3.8624,4.3566,4.8508,5.3449,5.8391
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.3921,1.8872,2.3821,2.8768,3.3715,3.8662,4.3608,4.8555,5.3502,5.8448
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.8891,2.3845,2.8797,3.3748,3.87,4.3651,4.8603,5.3554,5.8505
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.3868,2.8825,3.3781,3.8738,4.3694,4.865,5.3606,5.8563
5.5669,6.8871,9.2475,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8985,1.3962,1.8928,2.3892,2.8853,3.3815,3.8776,4.3737,4.8698,5.2718,4.4294
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.3848,3.8814,4.378,4.8746,5.3712,5.8678
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.3989,1.8965,2.3938,2.891,3.3881,3.8852,4.3823,4.8794,5.3764,5.8735
9.2195,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.4003,1.8984,2.3962,2.8938,3.3914,3.889,4.3866,4.8842,5.3817,5.8793
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4.0867,5.0558,6.7886,8.7375,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9029,1.4031,1.9021,2.4009,2.8995,3.3981,3.8967,4.3952,4.4884,3.87,3.2516
