10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.538,2.0351,2.5324,3.0298,3.5271,4.0245,4.5218,5.0191,5.5165
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0327,3.5306,4.0284,4.5262,5.0241,5.5219
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0391,2.5374,3.0357,3.534,4.0323,4.5307,5.029,5.5273
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5425,2.0411,2.5399,3.0387,3.5375,4.0363,4.5351,5.0339,5.5327
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.046,1.5455,2.0451,2.5449,3.0446,3.5444,4.0442,4.544,5.0438,5.5436
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.5474,3.0476,3.5479,4.0482,4.5485,5.0487,5.549
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0522,4.5529,5.0537,5.5545
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0491,1.5501,2.0512,2.5524,3.0536,3.5549,4.0562,4.5574,5.0587,5.56
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5531,2.0552,2.5574,3.0597,3.5619,4.0642,4.5664,5.0687,5.5709
9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,1.5547,2.0572,2.56,3.0627,3.5654,4.0682,4.5709,5.0737,5.5764
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0543,1.5577,2.0613,2.565,3.0688,3.5725,4.0762,4.58,4.7773,4.4372
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0718,3.576,4.0803,4.5845,5.0888,5.593
9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,2.5701,3.0748,3.5796,4.0843,4.5891,5.0938,5.5985
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0575,1.5624,2.0675,2.5727,3.0779,3.5831,4.0884,4.5936,5.0989,5.1303
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0596,1.5655,2.0716,2.5778,3.084,3.5903,4.0965,4.6027,5.109,5.2292
7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,2.0736,2.5804,3.0871,3.5938,4.1006,4.6073,5.1141,5.6208
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0627,1.5702,2.0778,2.5855,3.0932,3.601,4.1088,4.004,3.7379,3.4719
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.6046,4.1129,4.6211,5.1294,5.6377
7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,1.5733,2.0819,2.5907,3.0994,3.6082,4.117,4.6258,5.1345,5.6433
7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,1.0659,1.5749,2.084,2.5933,3.1025,3.6118,4.1211,4.6304,5.1397,5.649
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.673
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0681,1.578,2.0882,2.5985,3.1087,3.619,4.1294,3.9423,3.6803,3.4183
6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,2.0903,2.6011,3.1119,3.6227,4.1335,4.6443,5.1551,5.666
7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0713,1.5828,2.0945,2.6063,3.1181,3.63,4.0895,3.8347,3.5799,3.325
9.9239,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.6583,5.1707,5.6831
7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,1.0734,1.586,2.0987,2.6115,3.1244,3.6373,4.1502,4.663,5.1759,5.2691
5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,1.5876,2.1008,2.6142,3.1276,3.641,4.1543,4.6677,5.1811,5.6835
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6031,1.0767,1.5908,2.1051,2.6195,3.1339,3.5727,3.3631,3.1535,2.9439,2.7344
7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,2.1072,2.6221,3.137,3.652,4.167,4.6819,5.1969,5.7118
6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,2.1093,2.6248,3.1402,3.6557,4.1712,4.6866,5.2021,5.7176
7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,1.08,1.5956,2.1115,2.6274,3.1434,3.6594,4.1754,4.4898,4.1915,3.8931
8.5948,9.0677,9.6803,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.6631,4.1796,4.6962,5.2127,5.7292
9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216,1.0822,1.5989,2.1158,2.6328,3.1498,3.6668,3.9371,3.6918,3.4465,3.2012
5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,1.6005,2.1179,2.6354,3.153,3.6706,4.1881,4.7057,5.1103,5.1103
6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5684,1.0855,1.6038,2.1222,2.6408,3.1594,3.3329,3.1373,2.9418,2.7463,2.5508
9.0608,9.5593,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.1626,3.6818,4.201,4.7201,5.2393,5.7584
5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,1.0877,1.607,2.1266,2.6462,3.1659,3.6856,4.2052,4.7249,5.2446,5.7643
5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,1.0888,1.6087,2.1287,2.6489,3.1691,3.6893,4.2095,4.7298,5.1278,5.1278
8.6346,9.1097,9.7252,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.6931,4.2138,4.7346,5.2553,5.7761
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5713,1.091,1.612,2.1331,2.6543,3.1756,3.1857,2.9987,2.8119,2.625,2.4382
5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,1.6136,2.1353,2.6571,3.1789,3.7007,4.2225,4.7443,5.2661,5.3359
5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.2715,5.3279
7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,7.7943,0.6118,1.0944,1.6169,2.1397,2.6625,3.1854,3.6243,3.4116,3.199,2.9864,2.7738
7.481,7.8926,8.4258,8.9939,9.5964,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.1887,3.7121,4.2355,4.7589,5.2824,5.8058
6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,1.0966,1.6203,2.1441,2.668,3.1919,3.7159,4.2106,3.9482,3.6858,3.4235
4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,1.6219,2.1463,2.6707,3.1952,3.7197,4.2442,4.3916,4.3916,4.3916
6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,4.8292,5.2987,5.8238
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.576,1.1,1.6253,2.1507,2.6763,2.9915,2.8257,2.6598,2.4941,2.3284,2.1626
6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,6.7097,2.1529,2.679,3.2051,3.7313,4.2574,4.7835,5.3097,5.8358
4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,1.6287,2.1552,2.6818,3.2085,3.7351,4.2618,4.7885,4.8898,4.8898
5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,1.1035,1.6303,2.1574,2.6846,3.2118,3.739,4.2662,4.2812,3.9967,3.7122
7.1012,7.4919,7.9981,8.5374,9.1092,9.7041,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.6874,3.2151,3.7429,4.2706,4.7984,5.3262,5.8539
9.585,9.585,9.585,9.585,9.585,9.585,9.585,9.585,9.585,9.585,9.585,9.585,9.585,9.585,0.579,1.1057,1.6337,2.1619,2.6902,3.2184,3.1104,2.9279,2.7454,2.563,2.3806
4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,4.312,1.6354,2.1641,2.6929,3.2218,3.7507,4.2795,4.312,4.312,4.312
5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119,5.1119
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5808,1.1092,1.6388,2.1686,2.6986,3.0401,2.8716,2.7031,2.5347,2.3662,2.1978
7.0602,7.4487,7.9519,8.488,9.0566,9.6481,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.7014,3.2319,3.7624,4.2929,4.8234,5.3539,5.8844
5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,5.1496,1.1115,1.6422,2.1731,2.7042,3.2352,3.7663,4.2974,4.8284,4.5701,4.2448
4.079,4.079,4.079,4.079,4.079,4.079,4.079,4.079,4.079,4.079,4.079,4.079,4.079,4.079,4.079,1.1127,1.644,2.1754,2.707,3.2386,3.7702,4.079,4.079,4.079,4.079
7.7646,8.1918,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,8.2231,3.242,3.7742,4.3064,4.8385,5.3707,5.9029
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5839,1.115,1.6474,2.18,2.7127,2.7353,2.5837,2.4321,2.2805,2.129,1.9774
4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,4.9085,1.6491,2.1823,2.7155,3.2488,3.7821,4.3154,4.8487,4.9085,4.9085
4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,4.4013,3.2522,3.7861,4.3199,4.4013,4.4013,4.4013
5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,5.5863,0.5857,1.1185,1.6526,2.1868,2.7212,3.2556,3.4161,3.2156,3.0153,2.8149,2.6145
6.2902,6.6363,7.0846,7.5623,8.0689,8.5959,9.1245,9.6562,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.2237,2.7241,3.259,3.794,4.329,4.864,5.3989,5.9339
6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,6.4358,0.5869,1.1209,1.6561,2.1914,2.7269,3.2625,3.3113,3.117,2.9227,2.7285,2.5343
3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,3.7566,1.1221,1.6578,2.1937,2.7298,3.2659,3.7566,3.7566,3.7566,3.7566,3.7566
5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,5.3103,4.8794,5.3103,5.3103
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5888,1.1244,1.6613,2.1984,2.7356,2.6025,2.4583,2.314,2.1698,2.0256,1.8814
6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,6.9417,2.2007,2.7385,3.2763,3.8141,4.3519,4.8897,5.4275,5.9653
4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,4.3263,1.1268,1.6648,2.203,2.7414,3.2797,3.8181,4.3263,4.3263,4.3263,4.3263
4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,4.0631,1.128,1.6666,2.2054,2.7443,3.2832,3.8221,4.0631,4.0631,4.0631,4.0147
6.3908,6.7424,7.1979,7.6832,8.1979,8.7333,9.2704,9.8106,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.2593,2.7472,3.2867,3.8262,4.3657,4.9052,5.4447,5.9842
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5919,1.1304,1.6701,2.21,2.7501,2.6741,2.5259,2.3777,2.2295,2.0813,1.9332
3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,3.9489,1.1316,1.6719,2.2124,2.753,3.2937,3.8343,3.9489,3.9489,3.9489,3.9489
4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269,4.2269
6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,6.9034,0.5938,1.134,1.6755,2.2171,2.7589,2.8352,2.678,2.5209,2.3638,2.2067,2.0496
5.9375,6.2642,6.6874,7.1383,7.6164,8.1139,8.6129,9.1148,9.6167,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.2195,2.7618,3.3042,3.8466,4.389,4.9313,5.4737,5.8711
4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,0.6595,1.1364,1.679,2.2218,2.7648,3.3077,3.8507,3.6779,3.4487,3.2195,2.9904
3.486,3.486,3.486,3.486,3.486,3.486,3.486,3.486,3.486,3.486,3.486,3.486,3.486,3.486,3.486,1.1376,1.6808,2.2242,2.7677,3.3112,3.486,3.486,3.486,3.486,3.486
6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,6.0355,2.84,3.3148,3.8589,4.403,4.9472,5.4913,6.0354
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.597,1.1401,1.6844,2.229,2.5062,2.3742,2.2425,2.1109,1.9794,1.8479,1.7163
4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,1.6862,2.2313,2.7766,3.3219,3.8672,4.4125,4.8767,4.8767,4.8767
3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,3.8784,1.688,2.2337,2.7796,3.3254,3.8713,3.8784,3.8784,3.8784,3.8784
