10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.6391,5.132,5.6248,6.1177
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.6303,6.1237
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.1297
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.6641,4.1584,4.6527,5.1471,5.6414,4.798
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.682,4.1666,4.6619,5.1572,5.6525,6.1477
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.1707,4.6665,5.1622,5.658,6.1538
9.5659,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.8429,9.144,8.4416,3.1854,3.6822,4.1789,4.6757,4.9279,4.225,3.5222
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,9.8178,3.1917,3.6894,4.1872,4.6849,5.1826,5.6804,6.1781
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.8248,9.1741,8.5227,7.868,3.1949,3.6931,4.1913,4.6895,4.593,3.9379,3.2828
7.3092,7.6848,7.9686,8.1319,8.28,8.3831,8.486,8.5834,8.6809,8.7778,8.8747,9.0193,9.1974,9.5537,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.2012,3.7004,4.1996,4.6988,5.198,5.5031,4.5876
9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,9.308,5.2032,5.7029,6.2026
8.4509,8.8852,9.2133,9.4021,9.5733,9.6925,9.8115,9.9242,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.7077,4.208,4.7082,5.2084,5.7086,6.2088
10.0,9.7063,9.4625,9.3221,9.1949,9.1062,9.0178,8.934,8.8503,8.767,8.6838,8.5594,8.4064,8.1002,7.6559,7.1993,6.7224,6.2451,2.71,3.2107,3.7114,4.2121,3.8456,3.3656,2.8856,2.4055
8.6137,9.0565,9.3908,9.5833,9.7578,9.8793,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,7.2158,2.2137,2.7154,3.2171,3.7188,4.2205,4.7222,5.2239,5.7256,6.2273
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.693,9.0047,8.313,3.2203,3.7225,4.2247,4.7269,4.8528,4.1607,3.4685
5.719,6.0129,6.2349,6.3627,6.4785,6.5592,6.6398,6.716,6.7922,6.8681,6.9439,7.0571,7.1964,7.4751,7.8796,8.2954,8.7296,9.1641,9.6009,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,9.8825,9.7873,9.6922,9.6022,9.5122,9.4227,9.3332,9.1996,9.0351,8.706,8.2285,7.7377,7.2252,6.7122,2.7236,3.2268,3.73,4.2332,4.1333,3.6173,3.1014,2.5854
7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992,7.6992
7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,7.4208,2.2248,2.729,3.2332,3.7374,4.2416,4.7458,5.25,5.7543,6.2585
8.7307,8.4496,8.2373,8.1152,8.0044,7.9272,7.8502,7.7773,7.7044,7.6319,7.5595,7.4512,7.318,7.0515,6.6647,6.2672,5.8521,5.4365,2.7317,3.2365,3.7412,3.7656,3.3477,2.9299,2.512,2.0941
5.6308,5.9202,6.1388,6.2646,6.3786,6.4581,6.5374,6.6124,6.6875,6.7622,6.8368,6.9482,7.0854,7.3599,7.7581,8.1675,8.5949,9.0228,9.4528,9.8829,10.0,10.0,10.0,10.0,10.0,10.0
6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,6.5929,2.2315,2.7372,3.243,3.7487,4.2544,4.7601,5.2659,5.7716,4.9786
7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,3.7524,4.2587,4.7649,5.2711,5.7774,5.5798
5.4771,5.7586,5.9712,6.0936,6.2046,6.2819,6.359,6.432,6.505,6.5777,6.6502,6.7586,6.892,7.159,7.5464,7.9446,8.3604,8.7766,9.1949,9.6132,3.7562,4.263,4.7697,5.2764,5.7832,6.2899
7.8749,7.6214,7.4299,7.3197,7.2198,7.1502,7.0807,7.015,6.9492,6.8838,6.8185,6.7209,6.6007,6.3603,6.0114,5.6529,5.2784,4.9037,2.7455,3.2527,3.76,3.3965,3.0196,2.6427,2.2657,1.8888
7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287,7.7287
5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,5.6835,1.7344,2.2427,2.751,3.2593,3.7676,4.2759,4.7841,5.2924,5.8007,6.309
9.1968,8.9008,8.6772,8.5485,8.4318,8.3505,8.2694,8.1926,8.1158,8.0394,7.9631,7.8491,7.7088,7.428,7.0206,6.6018,6.1645,5.7268,2.7538,3.2626,3.7714,3.9667,3.5265,3.0863,2.6461,2.2059
4.5042,4.7357,4.9105,5.0111,5.1024,5.1659,5.2294,5.2894,5.3495,5.4092,5.4689,5.558,5.6677,5.8873,6.2059,6.5333,6.8752,7.2175,7.5615,7.9055,8.2497,8.5938,8.938,9.2823,9.6265,9.9707
7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,7.3065,6.9755,2.2495,2.7594,3.2692,3.779,4.2888,3.9904,3.4923,2.9942,2.4961
6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,6.0467,5.8242,6.0467
6.4128,6.7425,6.9914,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,7.0493,2.2541,2.765,3.2758,3.7867,4.2975,4.8084,5.3192,5.8301,6.3409
6.8202,6.6006,6.4348,6.3394,6.2528,6.1926,6.1324,6.0755,6.0185,5.9619,5.9053,5.8207,5.7167,5.5085,5.2063,4.8958,4.5715,2.2564,2.7678,3.2791,3.268,2.9416,2.6152,2.2887,1.9623,1.6359
5.273,5.5441,5.7488,5.8666,5.9734,6.0478,6.122,6.1923,6.2626,6.3326,6.4024,6.5068,6.6352,6.8923,7.2652,7.6486,8.0489,8.4496,8.8523,9.255,9.6216,9.6216,9.6216,9.6216,9.6216,9.6216
5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,5.1103,1.7485,2.261,2.7734,3.2858,3.7982,4.3106,4.823,5.3355,5.8479,6.3603
6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,6.7084,3.2892,3.8021,4.315,4.7127,4.1244,3.5362,2.9479
4.2018,4.4177,4.5809,4.6747,4.7599,4.8191,4.8783,4.9343,4.9903,5.0461,5.1017,5.1849,5.2873,5.4921,5.7893,6.0947,6.4137,6.733,7.0539,7.3748,7.6958,8.0169,8.338,5.3463,5.8598,6.3732
7.19,6.9585,6.7837,6.6831,6.5919,6.5284,6.4649,6.4049,6.3449,6.2851,6.2255,6.1363,6.0267,5.8071,5.4886,5.1612,4.8194,2.2679,2.7819,3.2959,3.4452,3.1011,2.757,2.4128,2.0687,1.7246
5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521,5.8521
5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,5.1278,1.7574,2.2725,2.7876,3.3026,3.8176,4.3327,4.8477,5.3627,5.8777,6.3928
6.8518,6.6313,6.4647,6.3688,6.2818,6.2213,6.1609,6.1037,6.0464,5.9895,5.9327,5.8477,5.7432,5.534,5.2305,4.9185,4.5927,2.2749,2.7904,3.306,3.2832,2.9553,2.6273,2.2994,1.9714,1.6434
4.0162,4.2226,4.3785,4.4683,4.5496,4.6063,4.6628,4.7164,4.7699,4.8232,4.8764,4.9559,5.0537,5.2495,5.5336,5.8255,6.1304,6.4356,6.7423,7.049,7.3559,7.6628,7.9697,8.2767,8.5836,8.8905
5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,5.3359,1.7628,2.2795,2.7961,3.3128,3.8294,4.346,4.6,4.0258,3.4516,2.8774
5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,5.3279,4.3504,4.8676,5.3279,5.3279,5.3279
4.5691,4.804,4.9814,5.0834,5.176,5.2405,5.3048,5.3657,5.4266,5.4872,5.5478,5.6382,5.7495,5.9722,6.2954,6.6276,6.9745,2.2842,2.8019,3.3196,3.8372,4.3549,4.8726,5.3903,5.9079,6.4256
5.9364,5.7453,5.601,5.5179,5.4426,5.3901,5.3377,5.2882,5.2386,5.1893,5.14,5.0664,4.9759,4.7946,4.5317,4.2613,3.9791,2.2866,2.8048,3.1287,2.8445,2.5604,2.2763,1.9921,1.708,1.4239
5.6392,5.9291,6.148,6.274,6.3882,6.4678,6.5472,6.6224,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473,6.6473
4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,4.3916,1.2547,1.7719,2.2913,2.8105,3.3298,3.8491,4.3684,4.8877,5.4069,5.9262,6.4455
6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9787,6.9679,6.8434,6.5941,6.2324,5.8607,5.4725,5.0839,2.8134,3.3333,3.8531,3.5214,3.1306,2.7398,2.349,1.9583
3.5623,3.7454,3.8837,3.9633,4.0355,4.0857,4.1359,4.1834,4.2309,4.2781,4.3253,4.3958,4.4826,4.6563,4.9082,5.1672,5.4376,5.7083,5.9804,6.2524,6.5246,6.7969,7.0691,5.4913,5.9384,6.4588
6.7097,6.7097,6.7097,6.7097,6.697,6.6325,6.568,6.5071,6.4461,6.3854,6.3248,6.2342,6.1228,5.8998,5.5762,5.2436,4.8962,2.2984,2.8193,3.3402,3.5002,3.1506,2.801,2.4513,2.1017,1.7521
4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898,4.8898
5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,5.102,1.7811,2.3031,2.8251,3.3471,3.869,4.391,4.913,5.4349,5.9569,6.4788
5.635,5.4536,5.3166,5.2378,5.1663,5.1165,5.0668,5.0197,4.9727,4.9258,4.8791,4.8092,4.7233,4.5512,4.3016,4.045,3.7771,2.3055,2.828,2.9698,2.7001,2.4304,2.1607,1.891,1.6213,1.3516
3.9213,4.1229,4.2751,4.3627,4.4421,4.4975,4.5527,4.605,4.6572,4.7092,4.7612,4.8388,4.9343,5.1255,5.4028,5.6879,5.9856,6.2836,6.583,6.8825,7.1821,7.4818,7.7815,8.0811,8.3808,8.6805
